name,categories,fragrance_notes,description,sizes,price_min,price_max,currency,in_stock,product_url,image_url,is_popular
1 Million Lucky (Perfume),"Best Selling, Clone Perfumes, French, French Perfumes","Top: Plum, Ozonic notes, Grapefruit and Bergamot | Middle: Hazelnut, Honey, Cedar, Cashmere Wood, Orange Blossom and Jasmine | Base: Amberwood, Patchouli, Vetiver and Oakmoss","1 Million Lucky (Perfume) by Al Haramain Perfumes is a fragrance for women and men. Top notes : Plum, Ozonic notes, Grapefruit and Bergamot Middle notes : Hazelnut, Honey, Cedar, Cashmere Wood, Orange Blossom and Jasmine Base notes : Amberwood, Patchouli, Vetiver and Oakmoss. 1 Million Lucky by Al Haramain Perfumes is a captivating unisex fragrance that blends freshness, sweetness, and woody elegance. It opens with vibrant notes of plum, grapefruit, bergamot, and ozonic accords, creating a bright and uplifting introduction. The heart reveals a rich combination of hazelnut, honey, cedar, cashmere wood, orange blossom, and jasmine, adding warmth and depth. Finally, the fragrance settles into a sophisticated base of amberwood, patchouli, vetiver, and oakmoss, leaving a smooth and lasting impression. Perfect for both everyday wear and special occasions. 1 Million Lucky Perfume Created by Al Haramain Perfumes Hyderabad.","10 ml, 25 ml, 30 ml, 50 ml, 100 ml",100,800,INR,true,https://alharamainperfumes.in/product/nautica-voyage-nautica-for-menloose-perfume-fragrance-2-7/,https://alharamainperfumes.in/wp-content/uploads/2026/06/glass-bottles-2.png,true
Baccarat Rouge 540 by MFK for Men & Women (Perfume),"Clone Perfumes, French, French Perfumes",,Created by Al Haramain Perfumes Hyderabad,"10 ml, 25 ml, 50 ml, 100ml",100,800,INR,true,https://alharamainperfumes.in/product/baccarat-rouge-540-by-for-men-women-loose-perfume-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2021/04/IMG_5374-scaled.jpg,true
L Rouge for Men (Perfume),"Clone Perfumes, French",,,"10 ml, 25 ml, 50 ml, 100ml",100,800,INR,true,https://alharamainperfumes.in/product/rouge-energetic-by-l-for-men-loose-perfume-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2021/04/IMG_5374-scaled.jpg,false
Brbry London (Perfume),"Clone Perfumes, French",,Created by Al Haramain Perfumes Hyderabad,"10 ml, 25 ml, 50 ml, 100ml",100,800,INR,true,https://alharamainperfumes.in/product/london-by-brbry-for-women-loose-perfume-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2021/04/IMG_5374-scaled.jpg,false
Brbry london (Attar),"Best Selling, Clone Attar, French Attar, French Attars",,Created by Al Haramain Perfumes Hyderabad,"3 ml, 6 ml, 12 ml",100,400,INR,true,https://alharamainperfumes.in/product/london-by-brbry-for-women-loose-attar-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2025/09/WhatsApp-Image-2025-11-08-at-10.13.31-PM.jpeg,true
Bombshell by VS for Women (Attar),"Best Selling, Clone Attar, French Attar, French Attars",,Created by Al Haramain Perfumes Hyderabad,"3 ml, 6 ml, 12 ml",100,400,INR,true,https://alharamainperfumes.in/product/bombshell-by-vs-for-women-loose-attar-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2025/09/WhatsApp-Image-2025-11-08-at-10.13.31-PM.jpeg,true
Bombshell by VS for Women (Perfume),"Best Selling, Clone Perfumes, French, French Perfumes",,Created by Al Haramain Perfumes Hyderabad,"10 ml, 25 ml, 50 ml, 100ml",100,800,INR,true,https://alharamainperfumes.in/product/bombshell-by-vs-for-women-loose-perfume-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2021/04/IMG_5374-scaled.jpg,true
Black XS L’Exces for Men (Perfume),"Clone Perfumes, French, French Perfumes",,Created by Al Haramain Perfumes Hyderabad,"10 ml, 25 ml, 50 ml, 100ml",100,800,INR,true,https://alharamainperfumes.in/product/nautica-voyage-nautica-for-menloose-perfume-fragrance-2-10/,https://alharamainperfumes.in/wp-content/uploads/2021/04/IMG_5374-scaled.jpg,true
Baccarat Rouge 540 by MFK for Men & Women (Attar),"Clone Attar, French Attar, French Attars",,Created by Al Haramain Perfumes Hyderabad,"3 ml, 6 ml, 12 ml",100,400,INR,true,https://alharamainperfumes.in/product/baccarat-rouge-540-by-mfk-for-men-women-loose-attar-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2025/09/WhatsApp-Image-2025-11-08-at-10.13.31-PM.jpeg,true
Sauvage by for Men (Perfume),"Clone Perfumes, French, French Perfumes",,,"10 ml, 25 ml, 50 ml, 100ml",100,800,INR,true,https://alharamainperfumes.in/product/sauvage-for-men-loose-perfume-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2021/04/IMG_5374-scaled.jpg,true
Sauvage for Men (Attar),"Clone Attar, French Attar, French Attars",,,"3 ml, 6 ml, 12 ml",100,400,INR,true,https://alharamainperfumes.in/product/sauvage-for-men-loose-attar-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2025/09/WhatsApp-Image-2025-11-08-at-10.13.31-PM.jpeg,true
Jaguar black for Men (Attar),"Best Selling, Clone Attar, French Attar, French Attars",,Created by Al Haramain Perfumes Hyderabad,"3 ml, 6 ml, 12 ml",100,400,INR,true,https://alharamainperfumes.in/product/jaguar-for-men-loose-attar-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2025/09/WhatsApp-Image-2025-11-08-at-10.13.31-PM.jpeg,true
Sensation by Al haramain (Perfume),"Best Selling, Clone Perfumes, French, French Perfumes",,Sensation is a sweet Aromatic fragrance for both men and women.,"10 ml, 25 ml, 50 ml, 100ml",100,800,INR,true,https://alharamainperfumes.in/product/chanel-no-5-parfum-by-chanel-for-men-loose-perfume-fragrance-copy/,https://alharamainperfumes.in/wp-content/uploads/2021/04/IMG_5374-scaled.jpg,true
L Rouge for Men (Attar),"Clone Attar, French Attar",,,"3 ml, 6 ml, 12 ml",100,400,INR,true,https://alharamainperfumes.in/product/dreamer-the-original-edition-by-versace-for-men-loose-attar-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2025/09/WhatsApp-Image-2025-11-08-at-10.13.31-PM.jpeg,false
Bleu De Channel by Channel for Men (Perfume),"Clone Perfumes, French, French Perfumes",,,"10 ml, 25 ml, 50 ml, 100ml",100,800,INR,true,https://alharamainperfumes.in/product/bleu-de-channel-by-channel-for-men-loose-perfume-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2021/04/IMG_5374-scaled.jpg,true
Bleu de Channel by Channel for Men (Attar),"Clone Attar, French Attar, French Attars",,,"3 ml, 6 ml, 12 ml",100,400,INR,true,https://alharamainperfumes.in/product/bleu-de-channel-by-channel-for-men-loose-attar-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2025/09/WhatsApp-Image-2025-11-08-at-10.13.31-PM.jpeg,true
Aqua di Gio Super by Giorgio Arman for men (Attar),"Clone Attar, French Attar",,Created by Al Haramain Perfumes Hyderabad,"3 ml, 6 ml, 12 ml",100,400,INR,true,https://alharamainperfumes.in/product/aqua-di-gio-by-giorgio-arman-for-women-loose-attar-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2025/09/WhatsApp-Image-2025-11-08-at-10.13.31-PM.jpeg,false
Aqua di Gio Super by Giorgio Arman for men (Perfume),"Clone Perfumes, French",,Created by Al Haramain Perfumes Hyderabad,"10 ml, 25 ml, 50 ml, 100ml",100,800,INR,true,https://alharamainperfumes.in/product/aqua-di-gio-giorgio-arman-for-women-loose-perfume-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2021/04/IMG_5374-scaled.jpg,false
Arman Si (Perfume),"Best Selling, Clone Perfumes, French, French Perfumes",,Created by Al Haramain Perfumes Hyderabad,"10 ml, 25 ml, 50 ml, 100ml",100,800,INR,true,https://alharamainperfumes.in/product/si-by-giorgio-arman-for-women-loose-perfume-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2021/04/IMG_5374-scaled.jpg,true
Arman Si (Attar),"Best Selling, Clone Attar, French Attar, French Attars",,Created by Al Haramain Perfumes Hyderabad,"3 ml, 6 ml, 12 ml",100,400,INR,true,https://alharamainperfumes.in/product/si-by-giorgio-arman-for-women-loose-attar-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2025/09/WhatsApp-Image-2025-11-08-at-10.13.31-PM.jpeg,true
Guc Guilty Black by Guc (Perfume),"Clone Perfumes, French",,Created by Al Haramain Perfumes Hyderabad,"10 ml, 25 ml, 50 ml, 100ml",100,800,INR,true,https://alharamainperfumes.in/product/guc-guilty-by-guc-for-men-loose-perfume-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2021/04/IMG_5374-scaled.jpg,false
ventus by Cree for Men (Perfume),"Best Selling, Clone Perfumes, French, French Perfumes",,Created by Al Haramain Perfumes Hyderabad,"10 ml, 25 ml, 50 ml, 100ml",100,800,INR,true,https://alharamainperfumes.in/product/ventus-by-cree-for-men-loose-perfume-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2021/04/IMG_5374-scaled.jpg,true
ventus by Cree for Men (Attar),"Best Selling, Clone Attar, French Attar, French Attars",,Created by Al Haramain Perfumes Hyderabad,"3 ml, 6 ml, 12 ml",100,400,INR,true,https://alharamainperfumes.in/product/ventus-by-cree-for-men-loose-attar-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2025/09/WhatsApp-Image-2025-11-08-at-10.13.31-PM.jpeg,true
Silver Mountain Water by Cree for Men & Women (Attar),"Best Selling, Clone Attar, French Attar, French Attars",,Created by Al Haramain Perfumes Hyderabad,"3 ml, 6 ml, 12 ml",100,400,INR,true,https://alharamainperfumes.in/product/silver-mountain-water-by-cree-for-men-women-loose-attar-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2025/09/WhatsApp-Image-2025-11-08-at-10.13.31-PM.jpeg,true
Silver Mountain Water by Cree for Men & Women (Perfume),"Best Selling, Clone Perfumes, French, French Attars, French Perfumes",,Created by Al Haramain Perfumes Hyderabad,"10 ml, 25 ml, 50 ml, 100ml",100,800,INR,true,https://alharamainperfumes.in/product/silver-mountain-water-by-cree-for-men-women-loose-perfume-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2021/04/IMG_5374-scaled.jpg,true
Tuscan Leather by TFfor Men & Women (Perfume),"Clone Perfumes, French",,Created by Al Haramain Perfumes Hyderabad,"10 ml, 25 ml, 50 ml, 100ml",150,1200,INR,true,https://alharamainperfumes.in/product/tuscan-leather-by-tf-for-men-women-loose-perfume-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2021/04/IMG_5374-scaled.jpg,false
Tuscan Leather by TF for Men & Women (Attar),"Clone Attar, French Attar",,Created by Al Haramain Perfumes Hyderabad,"3 ml, 6 ml, 12 ml",150,600,INR,true,https://alharamainperfumes.in/product/tuscan-leather-by-tf-for-men-women-loose-attar-fragrance-copy/,https://alharamainperfumes.in/wp-content/uploads/2025/09/WhatsApp-Image-2025-11-08-at-10.13.31-PM.jpeg,false
Oud Wood by TF for Men & Women (Attar),"Arabic Attars, Clone Attar, French Attar, French Attars",,Created by Al Haramain Perfumes Hyderabad,"3 ml, 6 ml, 12 ml",100,400,INR,true,https://alharamainperfumes.in/product/oud-wood-by-tf-for-men-women-loose-attar-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2025/09/WhatsApp-Image-2025-11-08-at-10.13.31-PM.jpeg,true
Tobacco Vanille by TF for Men & Women (Perfume),"Best Selling, Clone Perfumes, French, French Perfumes",,Created by Al Haramain Perfumes Hyderabad,"10 ml, 25 ml, 50 ml, 100ml",100,800,INR,true,https://alharamainperfumes.in/product/tobacco-vanille-by-tf-for-men-women-loose-perfume-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2021/04/IMG_5374-scaled.jpg,true
Tobacco Vanille by TF for Men & Women (Attar),"Best Selling, Clone Attar, French Attar, French Attars",,Created by Al Haramain Perfumes Hyderabad,"3 ml, 6 ml, 12 ml",100,400,INR,true,https://alharamainperfumes.in/product/tobacco-vanille-by-tf-for-men-women-loose-attar-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2025/09/WhatsApp-Image-2025-11-08-at-10.13.31-PM.jpeg,true
Asq Saudi Blend (Attar),"Clone Attar, French Attar",,Created by Al Haramain Perfumes Hyderabad,"3 ml, 6 ml, 12 ml",100,400,INR,true,https://alharamainperfumes.in/product/dreamer-the-original-edition-versace-for-menloose-attar-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2025/09/WhatsApp-Image-2025-11-08-at-10.13.31-PM.jpeg,false
Asq Saudi Blend (Perfume),"Clone Perfumes, French",,Created by Al Haramain Perfumes Hyderabad,"10 ml, 25 ml, 50 ml, 100ml",100,800,INR,true,https://alharamainperfumes.in/product/dreamer-the-original-edition-versace-for-menloose-perfume-fragrance/,https://alharamainperfumes.in/wp-content/uploads/2021/04/IMG_5374-scaled.jpg,false
"Gold Khanjar Refillable Perfume Bottle Gift Set, 40 ml",Gift Sets,"Top: are Plum, Ozonic notes, Grapefruit and Bergamot; middle notes are Hazelnut, Honey, Cedar, Cashmere Wood, Jasmine, and Orange Blossom; base notes are Amberwood, Patchouli, Oakmoss, and Vetiver | Middle: are Hazelnut, Honey, Cedar, Cashmere Wood, Jasmine, and Orange Blossom; base notes are Amberwood, Patchouli, Oakmoss, and Vetiver | Base: are Amberwood, Patchouli, Oakmoss, and Vetiver","Scent Description: One million lucky: 1 Million Lucky is a Woody fragrance for men. 1 Million Lucky was launched in 2018. The nose behind this fragrance is Nathalie Gracia-Cetto. Top notes are Plum, Ozonic notes, Grapefruit and Bergamot; middle notes are Hazelnut, Honey, Cedar, Cashmere Wood, Jasmine, and Orange Blossom; base notes are Amberwood, Patchouli, Oakmoss, and Vetiver. Jaguar: Classic Black by Jaguar is an Amber Fougere fragrance for men. Classic Black was launched in 2009. Virginia Cedar, Tonka Bean, Vetiver, Sandalwood, and oakmoss. It opens with bitter orange, mandarin, and green apples, along with a sort of powdery metallic accord. Now the dry down showcases woody bass notes of vetiver, cedar, sandalwood, oakmoss, tonka bean, and also musk. Invictus: Invictus is a Woody Aquatic fragrance for men. Invictus was launched in 2013. Invictus was created by Veronique Nyberg, Anne Flipo, Olivier Polge, and Dominique Ropion. Top notes are Sea Notes, Grapefruit, and Mandarin Orange; middle notes are Bay Leaf and Jasmine; base notes are Ambergris, Guaiac Wood, Oakmoss, and Patchouli. Created by Al Haramain Perfumes Hyderabad. Ameer al Oud: Ameer Al Oud is a sketch made of oud & colored with a mix of woody, floral, & subtly sweet notes. The outcome is spectacular! Specially crafted with a blend of aromatic notes, this simple expression of luxury fragrance provides a soothing experience throughout the day. Its long-lasting scent keeps you smelling fresh at all times. Mumtaz: Mumtaz is a strong Arabic fragrance with good projection, a blend of ward, amber, sandalwood mukhallat. It can be used by both men and women who want a strong noticeable fragrance. Arman ADG super: Ultra blue: Polo Ultra Blue by Ralph Lauren is an Aromatic fragrance for men. Polo Ultra Blue was launched in 2018. Polo Ultra Blue Eau de Toilette is the fresh aromatic fragrance available from February 2018. The composition is described as very fresh and salty, composed of cedrat, salty mineral notes, and two molecul Artical and Ambertonic. Wisal: Wisal It opens with refreshing floral top notes that intermingle with a spicy and woody heart of sandalwood. A warm base composed of rose and musk rounds out a contemporary perfume that is trendy, soothing, and utterly captivating. Oriental oud: oriental oud is a sweet woody fragrance with a touch of Vanilla for women and men. The fragrance features agarwood (oud), musk, vanilla, sugar, sandalwood, and incense. White musk: white musk asaq is one of the most beautiful luxury and famous blends. white agarwood and sandalwood mixed with musk jasmine flower lily and violet. A unique sensation full of passion.",,1500,1500,INR,false,https://alharamainperfumes.in/product/gold-khanjar-refillable-perfume-bottle-gift-set-40-ml/,https://alharamainperfumes.in/wp-content/uploads/2021/04/IMG_5491-scaled.jpg,false
"Silver Khanjar Refillable Perfume Bottle Gift Set, 40 ml",Gift Sets,"Top: are Plum, Ozonic notes, Grapefruit and Bergamot; middle notes are Hazelnut, Honey, Cedar, Cashmere Wood, Jasmine, and Orange Blossom; base notes are Amberwood, Patchouli, Oakmoss, and Vetiver | Middle: are Hazelnut, Honey, Cedar, Cashmere Wood, Jasmine, and Orange Blossom; base notes are Amberwood, Patchouli, Oakmoss, and Vetiver | Base: are Amberwood, Patchouli, Oakmoss, and Vetiver","Scent Description: One million lucky: 1 Million Lucky is a Woody fragrance for men. 1 Million Lucky was launched in 2018. The nose behind this fragrance is Nathalie Gracia-Cetto. Top notes are Plum, Ozonic notes, Grapefruit and Bergamot; middle notes are Hazelnut, Honey, Cedar, Cashmere Wood, Jasmine, and Orange Blossom; base notes are Amberwood, Patchouli, Oakmoss, and Vetiver. Jaguar: Classic Black by Jaguar is an Amber Fougere fragrance for men. Classic Black was launched in 2009. Virginia Cedar, Tonka Bean, Vetiver, Sandalwood, and oakmoss. It opens with bitter orange, mandarin, and green apples, along with a sort of powdery metallic accord. Now the dry down showcases woody bass notes of vetiver, cedar, sandalwood, oakmoss, tonka bean, and also musk. Invictus: Invictus is a Woody Aquatic fragrance for men. Invictus was launched in 2013. Invictus was created by Veronique Nyberg, Anne Flipo, Olivier Polge, and Dominique Ropion. Top notes are Sea Notes, Grapefruit, and Mandarin Orange; middle notes are Bay Leaf and Jasmine; base notes are Ambergris, Guaiac Wood, Oakmoss, and Patchouli. Created by Al Haramain Perfumes Hyderabad. Ameer al Oud: Ameer Al Oud is a sketch made of oud & colored with a mix of woody, floral, & subtly sweet notes. The outcome is spectacular! Specially crafted with a blend of aromatic notes, this simple expression of luxury fragrance provides a soothing experience throughout the day. Its long-lasting scent keeps you smelling fresh at all times. Mumtaz: Mumtaz is a strong Arabic fragrance with good projection, a blend of ward, amber, sandalwood mukhallat. It can be used by both men and women who want a strong noticeable fragrance. Ultra blue: Polo Ultra Blue by Ralph Lauren is an Aromatic fragrance for men. Polo Ultra Blue was launched in 2018. Polo Ultra Blue Eau de Toilette is the fresh aromatic fragrance available from February 2018. The composition is described as very fresh and salty, composed of cedrat, salty mineral notes, and two molecul Artical and Ambertonic. Wisal: Wisal It opens with refreshing floral top notes that intermingle with a spicy and woody heart of sandalwood. A warm base composed of rose and musk rounds out a contemporary perfume that is trendy, soothing, and utterly captivating. Oriental oud: oriental oud is a sweet woody fragrance with a touch of Vanilla for women and men. The fragrance features agarwood (oud), musk, vanilla, sugar, sandalwood, and incense. White musk: white musk asaq is one of the most beautiful luxury and famous blends. white agarwood and sandalwood mixed with musk jasmine flower lily and violet. A unique sensation full of passion.",,1500,1500,INR,false,https://alharamainperfumes.in/product/silver-khanjar-refillable-perfume-bottle-gift-set-40-ml/,https://alharamainperfumes.in/wp-content/uploads/2021/04/IMG_5487-scaled.jpg,false
"Bronze Khanjar Refillable Perfume Bottle Gift Set, 40 ml",Gift Sets,"Top: are Plum, Ozonic notes, Grapefruit and Bergamot; middle notes are Hazelnut, Honey, Cedar, Cashmere Wood, Jasmine, and Orange Blossom; base notes are Amberwood, Patchouli, Oakmoss, and Vetiver | Middle: are Hazelnut, Honey, Cedar, Cashmere Wood, Jasmine, and Orange Blossom; base notes are Amberwood, Patchouli, Oakmoss, and Vetiver | Base: are Amberwood, Patchouli, Oakmoss, and Vetiver","Scent Description: One million lucky: 1 Million Lucky is a Woody fragrance for men. 1 Million Lucky was launched in 2018. The nose behind this fragrance is Nathalie Gracia-Cetto. Top notes are Plum, Ozonic notes, Grapefruit and Bergamot; middle notes are Hazelnut, Honey, Cedar, Cashmere Wood, Jasmine, and Orange Blossom; base notes are Amberwood, Patchouli, Oakmoss, and Vetiver. Jaguar: Classic Black by Jaguar is an Amber Fougere fragrance for men. Classic Black was launched in 2009. Virginia Cedar, Tonka Bean, Vetiver, Sandalwood, and oakmoss. It opens with bitter orange, mandarin, and green apples, along with a sort of powdery metallic accord. Now the dry down showcases woody bass notes of vetiver, cedar, sandalwood, oakmoss, tonka bean, and also musk. Invictus: Invictus is a Woody Aquatic fragrance for men. Invictus was launched in 2013. Invictus was created by Veronique Nyberg, Anne Flipo, Olivier Polge, and Dominique Ropion. Top notes are Sea Notes, Grapefruit, and Mandarin Orange; middle notes are Bay Leaf and Jasmine; base notes are Ambergris, Guaiac Wood, Oakmoss, and Patchouli. Created by Al Haramain Perfumes Hyderabad. Ameer al Oud: Ameer Al Oud is a sketch made of oud & colored with a mix of woody, floral, & subtly sweet notes. The outcome is spectacular! Specially crafted with a blend of aromatic notes, this simple expression of luxury fragrance provides a soothing experience throughout the day. Its long-lasting scent keeps you smelling fresh at all times. Mumtaz: Mumtaz is a strong Arabic fragrance with good projection, a blend of ward, amber, sandalwood mukhallat. It can be used by both men and women who want a strong noticeable fragrance. Ultra blue: Polo Ultra Blue by Ralph Lauren is an Aromatic fragrance for men. Polo Ultra Blue was launched in 2018. Polo Ultra Blue Eau de Toilette is the fresh aromatic fragrance available from February 2018. The composition is described as very fresh and salty, composed of cedrat, salty mineral notes, and two molecul Artical and Ambertonic. Wisal: Wisal It opens with refreshing floral top notes that intermingle with a spicy and woody heart of sandalwood. A warm base composed of rose and musk rounds out a contemporary perfume that is trendy, soothing, and utterly captivating. Oriental oud: oriental oud is a sweet woody fragrance with a touch of Vanilla for women and men. The fragrance features agarwood (oud), musk, vanilla, sugar, sandalwood, and incense. White musk: white musk asaq is one of the most beautiful luxury and famous blends. white agarwood and sandalwood mixed with musk jasmine flower lily and violet. A unique sensation full of passion.",,1500,1500,INR,false,https://alharamainperfumes.in/product/bronze-khanjar-refillable-perfume-bottle-gift-set-40-ml/,https://alharamainperfumes.in/wp-content/uploads/2021/04/Bronze-Khanjar-refillable-perfume-gift-set-40-ml-size-1500-rs-scaled.jpg,false
